temperature,internal energy,partition function,free energy,chemical entropy
49.00437057864449,0.15218919657739913,7.72984064170977e-16,0.1469401357623435,0.00010711413600612823
48.66732371616126,0.15215662728522522,6.022630700236836e-16,0.1469761253319428,0.00010644723312702127
48.33419321637836,0.15212482953610598,4.690281866315273e-16,0.14701147642697487,0.00010579163049727733
48.00491267927832,0.1520937817567742,3.650967778909728e-16,0.1470462049108365,0.00010514708941688236
47.67941721664574,0.15206346300334064,2.8406174962518645e-16,0.1470803261528675,0.00010451337582065564
47.357643409443156,0.15203385294280736,2.2090858143659468e-16,0.14711385504604232,0.00010389026021054038
47.03952926822469,0.15200493183531105,1.7171446424999123e-16,0.14714680602379465,0.00010327751759195592
46.72501419678653,0.15197668051707564,1.3341204686097142e-16,0.14717919307598668,0.0001026749274143378
46.41403895174574,0.15194908038341265,1.0360400023908139e-16,0.14721102976479977,0.00010208227350217854
46.106545609983506,0.15192211337282518,8.041753647560402e-17,0.14724232923933522,0.00010149934399936138
45.80247753074573,0.1518957619510192,6.239032458478085e-17,0.1472731042503057,0.0001009259313016517
45.50177932359812,0.15187000909581258,4.838106940847578e-17,0.1473033671636883,0.00010036183199886265
45.204396814887836,0.1518448382822658,3.7499453773290236e-17,0.14733312997410963,9.980684681252649e-05
44.91027701581473,0.15182023346831197,2.905127670508945e-17,0.1473624043176635,9.926078053534784e-05
44.619368091207896,0.1517961790807872,2.249551158628196e-17,0.1473912014842703,9.872344197059369e-05
44.33161933220236,0.15177266000211354,1.741071021111806e-17,0.14741953242927913,9.819464387740749e-05
44.04698112279476,0.1517496615567982,1.346873090474997e-17,0.14744740778531973,9.767420290359036e-05
43.765404915022316,0.15172716949896164,1.0414204008382142e-17,0.14747483787295876,9.716193953327937e-05
43.48684320030786,0.15170516999984665,8.048489209515174e-18,0.14750183271140943,9.665767802633838e-05
43.211249483719584,0.15168364963585856,6.217148223003311e-18,0.14752840202864081,9.616124636209131e-05
42.938578256548396,0.15166259537675952,4.800167170767553e-18,0.14755455527134814,9.567247617903789e-05
42.66878497257053,0.1516419945744374,3.7043288184156004e-18,0.14758030161427674,9.519120272048279e-05
42.401826024166404,0.15162183495191522,2.857264817030225e-18,0.1476056499692848,9.471726477867843e-05
42.13765871663776,0.151602104592504,2.202820181579012e-18,0.14763060899430944,9.425050463533351e-05
41.87624124750408,0.15158279192957594,1.6974422670040371e-18,0.14765518710160316,9.379076800993615e-05
41.617532682562306,0.15156388573635152,1.3073691697709948e-18,0.14767939246603168,9.333790400187363e-05
41.36149293530303,0.1515453751161659,1.0064416614616624e-18,0.14770323303281885,9.289176503751592e-05
41.108082745420376,0.15152724949291418,7.744012020332833e-19,0.1477267165251506,9.245220681538555e-05
40.857263657399045,0.15150949860172155,5.95566705310399e-19,0.14774985045155226,9.201908825062602e-05
40.6089980023049,0.15149211248007283,4.578062813387789e-19,0.1477726421127598,9.159227142471982e-05
40.36324887684709,0.15147508145895364,3.5173859133477466e-19,0.14779509860864307,9.117162152973912e-05
40.11998012534281,0.15145839615441664,2.7011285411048424e-19,0.1478172268446672,9.075700681739397e-05
39.8791563212982,0.1514420474593161,2.073277789476507e-19,0.14783903353820493,9.034829854680049e-05
39.64074274894113,0.15142602653523765,1.5905848166366155e-19,0.14786052522467377,8.994537093175731e-05
39.40470538638033,0.1514103248047388,1.2196729059810124e-19,0.14788170826335417,8.954810109059289e-05
39.17101088862117,0.15139493394375966,9.34796915525745e-20,0.1479025888430562,8.915636899526503e-05
38.939626571156005,0.15137984587425823,7.161082710433056e-20,0.147923172987576,8.877005742121587e-05
38.71052039289273,0.15136505275697767,5.483121115923966e-20,0.14794346656105797,8.838905189577108e-05
38.483660942595876,0.15135054698461814,4.196284795917934e-20,0.14796347527289858,8.801324065223126e-05
38.25901742100268,0.15133632117489318,3.209891161685524e-20,0.147983204682892,8.764251457645778e-05
38.03655962769358,0.15132236816406203,2.4541674581346892e-20,0.1480026602058194,8.727676716128721e-05
37.81625794662641,0.15130868100052655,1.8754562844493068e-20,0.14802184711602673,8.691589445837917e-05
37.59808333101727,0.15129525293854817,1.4325141715453118e-20,0.14804077055193357,8.655979502895978e-05
37.38200729070506,0.15128207743226738,1.0936554784246217e-20,0.14805943552020417,8.62083698984378e-05
37.16800187740356,0.15126914812974224,8.345496691376362e-21,0.14807784689998593,8.586152250752197e-05
36.95603967246768,0.15125645886728614,6.3652337221623556e-21,0.14809600944681764,8.551915866740027e-05
36.74609377487346,0.15124400366394727,4.85252208308402e-21,0.14811392779641344,8.518118651496342e-05
36.5381377865026,0.15123177671597024,3.69753426759677e-21,0.148131606468573,8.48475164638097e-05
36.332145802399886,0.15121977239168796,2.8161058210348465e-21,0.1481490498705666,8.451806116330548e-05
36.12809239736588,0.15120798522631487,2.1437710106903106e-21,0.1481662623007374,8.419273545146397e-05
35.9259526148585,0.1511964099170112,1.6311770216278922e-21,0.14818324795181434,8.387145631179866e-05
35.72570195549,0.1511850413180374,1.2405598497058096e-21,0.14820001091417004,8.355414282933757e-05
35.52731636652051,0.15117387443609184,9.430374761408777e-22,0.1482165551789099,8.324071614845678e-05
35.33077223065565,0.15116290442571792,7.165318445854078e-22,0.14823288464093642,8.293109942949928e-05
35.136046355728354,0.15115212658487348,5.441743847818981e-22,0.14824900310186068,8.262521780682638e-05
34.94311596427971,0.15114153635060903,4.130831859139556e-22,0.14826491427284488,8.232299834693485e-05
34.751958683403366,0.15113112929486439,3.134256715697478e-22,0.14828062177734944,8.202437000698549e-05
34.5625525351369,0.15112090112040003,2.3770048393996227e-22,0.14829612915376367,8.172926359430904e-05
34.374875926633806,0.15111084765681504,1.8018759074326703e-22,0.14831143985798606,8.143761172560293e-05
34.18890764208705,0.15110096485676058,1.3652742205892584e-22,0.14832655726579588,8.114934878906056e-05
34.00462683179789,0.151091248792097,1.0339892290699766e-22,0.14834148467539382,8.086441090222089e-05
33.82201300440609,0.1510816956503101,7.827339938836439e-23,0.14835622530962342,8.058273587475785e-05
33.641046018002456,0.15107230173096053,5.922640896304423e-23,0.14837078231822534,8.030426316974563e-05
33.46170607172775,0.15106306344225037,4.479408061364823e-23,0.14838515877999484,8.002893386593146e-05
33.2839736968959,0.15105397729764403,3.386342604572049e-23,0.14839935770492285,7.975669061920774e-05
33.10782974969677,0.15104503991266438,2.5588642646739742e-23,0.14841338203615737,7.948747762698394e-05
32.93325540289855,0.15103624800171198,1.932728101808016e-23,0.14842723465199442,7.922124059099018e-05
32.760232138769496,0.15102759837502958,1.4591586859977712e-23,0.14844091836772308,7.895792668225137e-05
32.58874174080453,0.1510190879356831,1.1011428318033185e-23,0.14845443593751817,7.869748450440254e-05
32.41876628641569,0.15101071367666682,8.306064385463124e-24,0.1484677900562103,7.843986405867866e-05
32.250288140399036,0.15100247267812422,6.262656562942961e-24,0.1484809833609516,7.818501671040918e-05
32.083289947618596,0.15099436210459585,4.719921158569506e-24,0.14849401843290108,7.793289515436247e-05
31.917754626819328,0.1509863792023988,3.555698569963533e-24,0.14850689779878062,7.768345338223618e-05
31.753665362481435,0.1509785212969761,2.6775056239191416e-24,0.14851962393254467,7.74366466473105e-05
31.591005600234556,0.15097078579048287,2.015358648653324e-24,0.14853219925673475,7.719243143466175e-05
31.429759039505733,0.15096317015931204,1.5163241216773032e-24,0.14854462614401323,7.695076542772141e-05
31.269909628039315,0.15095567195176368,1.1403830675517028e-24,0.14855690691851672,7.671160747762497e-05
31.11144155510565,0.15094828878571795,8.572939808607873e-25,0.1485690438572769,7.647491757097943e-05
30.95433924606424,0.15094101834643475,6.442143307837251e-25,0.14858103919150428,7.624065680001664e-05
30.798587357648284,0.15093385838443854,4.838980698735794e-25,0.14859289510778628,7.600878733390743e-05
30.64417077116084,0.15092680671337078,3.633303008121594e-25,0.1486046137494145,7.577927238748085e-05
30.491074588094754,0.15091986120800308,2.7269356986327134e-25,0.14861619721749814,7.555207619361522e-05
30.339284124403246,0.1509130198022467,2.0458560178409745e-25,0.14862764757215213,7.532716397406144e-05
30.18878490607253,0.15090628048727445,1.534275930373301e-25,0.14863896683355993,7.510450191251141e-05
30.039562662699478,0.15089964130959888,1.150168500599603e-25,0.1486501569831602,7.488405712483597e-05
29.891603325420668,0.1508931003694033,8.618871786330531e-26,0.14866121996448214,7.46657976363245e-05
29.744893019857308,0.15088665581869135,6.456121425389293e-26,0.14867215768433062,7.444969235163682e-05
29.599418063264473,0.1508803058596776,4.834222650746335e-26,0.14868297201363337,7.423571103147188e-05
29.455164958990732,0.15087404874310023,3.6184007941205685e-26,0.14869366478846668,7.402382426542881e-05
29.31212039337896,0.15086788276668656,2.707342048097441e-26,0.14870423781087808,7.38140034487988e-05
29.1702712309415,0.15086180627359383,2.024917807373247e-26,0.14871469284981678,7.360622075737028e-05
29.029604510372433,0.150855817650919,1.51394765233279e-26,0.14872503164198164,7.340044912344587e-05
28.89010744141683,0.15084991532829353,1.1315008385816881e-26,0.1487352558925874,7.31966622136737e-05
28.751767400760247,0.15084409777647556,8.453583275954889e-27,0.14874536727618487,7.299483440573453e-05
28.614571929064848,0.15083836350602756,6.313498663803697e-27,0.14875536743737916,7.279494076696713e-05
28.478508725996427,0.1508327110659523,4.713505483119371e-27,0.14876525799167786,7.259695703051975e-05
28.343565648716694,0.15082713904250633,3.517741848449328e-27,0.14877504052606966,7.24008595767338e-05
28.209730707769292,0.15082164605794546,2.6244076288507236e-27,0.1487847165997781,7.220662541122252e-05
28.076992063692444,0.15081623076933176,1.957254679653197e-27,0.14879428774494607,7.201423214420276e-05
27.945338025111777,0.15081089186743935,1.4591953884255818e-27,0.14880375546719993,7.182365797242452e-05
27.814757044228852,0.1508056280755863,1.0875042029381313e-27,0.14881312124638657,7.163488165765437e-05
27.68523771553359,0.15080043814862798,8.102166151654266e-28,0.14882238653706556,7.144788251005618e-05
27.55676877258642,0.1507953208719072,6.0342786181173815e-28,0.148831552769127,7.126264036927906e-05
27.429339084801697,0.15079027506023196,4.492673735004221e-28,0.14884062134839654,7.107913558572403e-05
27.302937655672356,0.15078529955694428,3.3438053902534674e-28,0.1488495936571254,7.0897349004374e-05
27.177553620570862,0.1507803932329963,2.4879117313342883e-28,0.14885847105449979,7.071726194817625e-05
27.05317624317511,0.15077555498600806,1.8504956114917225e-28,0.1488672548772361,7.053885620005102e-05
26.929794914890895,0.15077078373946032,1.3759463802901196e-28,0.14887594643995364,7.036211398917579e-05
26.807399151031422,0.1507660784417969,1.022766619939389e-28,0.14888454703576623,7.018701797329266e-05
26.68597858953489,0.1507614380656456,7.600013710379152e-29,0.14889305793668453,7.001355122475315e-05
26.565522989762027,0.1507568616070692,5.645679175977995e-29,0.14890148039400425,6.984169721710283e-05
26.446022228611643,0.15075234808473761,4.192597582403422e-29,0.14890981563887254,6.967143980812586e-05
26.327466300234533,0.15074789653926346,3.112551085248092e-29,0.148918064882594,6.950276322842248e-05
26.209845313913952,0.1507435060324828,2.3100280934829213e-29,0.1489262293170564,6.933565206741829e-05
26.09314949128739,0.15073917564674927,1.7139045096626674e-29,0.148934310115194,6.917009125931359e-05
25.977369166433895,0.15073490448433596,1.2712345012305485e-29,0.14894230843124392,6.900606607262998e-05
25.86249478270379,0.1507306916667595,9.426174894718114e-30,0.148950225401221,6.884356209630824e-05
25.748516891703183,0.1507265363341837,6.987424877760292e-30,0.14895806214323584,6.868256522835719e-05
25.63542615205883,0.15072243764484872,5.178114974094107e-30,0.14896581975782153,6.852306166504325e-05
25.523213327424905,0.15071839477448815,3.83619016838412e-30,0.14897349932830573,6.836503788915622e-05
25.411869285316577,0.150714406915792,2.8412108817606423e-30,0.14898110192111913,6.820848065964187e-05
25.301384996007222,0.1507104732778908,2.1036946078147205e-30,0.14898862858609357,6.805337700165238e-05
